"Samples per sec. = 2057.14286/1"
""
""
.2353, 4.9693E+00, 1.2279E-03,09-24-15,17:51:49
.2362, 4.7802E+00, 1.2279E-03,09-24-15,17:51:49
.2372, 5.0663E+00, 1.2279E-03,09-24-15,17:51:49
.2382, 4.9656E+00, 0.0000E+00,09-24-15,17:51:49
.2392, 4.9226E+00, 1.2279E-03,09-24-15,17:51:49
.2401, 4.9865E+00, 1.2279E-03,09-24-15,17:51:49
.2411, 4.9558E+00, 0.0000E+00,09-24-15,17:51:49
.2421, 4.9386E+00, 1.2279E-03,09-24-15,17:51:49
.2431, 5.0221E+00, 1.2279E-03,09-24-15,17:51:49
.2440, 4.9288E+00,-1.2279E-03,09-24-15,17:51:49
.2450, 4.9410E+00, 2.4558E-03,09-24-15,17:51:49
.2460, 4.9681E+00,-2.4558E-03,09-24-15,17:51:49
.2469, 4.9447E+00, 0.0000E+00,09-24-15,17:51:49
.2479, 4.9693E+00, 1.2279E-03,09-24-15,17:51:49
.2489, 5.0061E+00, 0.0000E+00,09-24-15,17:51:49
.2499, 4.9484E+00, 0.0000E+00,09-24-15,17:51:49
.2508, 5.0307E+00, 0.0000E+00,09-24-15,17:51:49
.2518, 4.9730E+00, 1.2279E-03,09-24-15,17:51:49
.2528, 4.9091E+00, 1.2279E-03,09-24-15,17:51:49
.2537, 5.1326E+00, 0.0000E+00,09-24-15,17:51:49
.2547, 4.9681E+00,-1.2279E-03,09-24-15,17:51:49
.2557, 4.9165E+00,-1.2279E-03,09-24-15,17:51:49
.2567, 4.9938E+00, 0.0000E+00,09-24-15,17:51:49
.2576, 4.9447E+00, 0.0000E+00,09-24-15,17:51:49
.2586, 4.9656E+00, 0.0000E+00,09-24-15,17:51:49
.2596, 4.8968E+00, 1.2279E-03,09-24-15,17:51:49
.2606, 4.8575E+00, 0.0000E+00,09-24-15,17:51:49
.2615, 5.0233E+00, 0.0000E+00,09-24-15,17:51:49
.2625, 4.9914E+00, 0.0000E+00,09-24-15,17:51:49
.2635, 4.9324E+00, 0.0000E+00,09-24-15,17:51:49
.2644, 4.9545E+00, 0.0000E+00,09-24-15,17:51:49
.2654, 4.9951E+00, 0.0000E+00,09-24-15,17:51:49
.2664, 4.9337E+00, 2.4558E-03,09-24-15,17:51:49
.2674, 4.9816E+00,-1.2279E-03,09-24-15,17:51:49
.2683, 4.9705E+00, 0.0000E+00,09-24-15,17:51:49
.2693, 5.0049E+00, 0.0000E+00,09-24-15,17:51:49
.2703, 5.1805E+00, 1.2279E-03,09-24-15,17:51:49
.2712, 4.9705E+00, 0.0000E+00,09-24-15,17:51:49
.2722, 4.9337E+00, 1.2279E-03,09-24-15,17:51:49
.2732, 4.9889E+00, 1.2279E-03,09-24-15,17:51:49
.2742, 4.9656E+00, 0.0000E+00,09-24-15,17:51:49
.2751, 4.9681E+00, 0.0000E+00,09-24-15,17:51:49
.2761, 5.0000E+00, 0.0000E+00,09-24-15,17:51:49
.2771, 4.9496E+00,-2.4558E-03,09-24-15,17:51:49
.2781, 4.9239E+00, 0.0000E+00,09-24-15,17:51:49
.2790, 5.0712E+00,-1.2279E-03,09-24-15,17:51:49
.2800, 4.9288E+00, 1.2279E-03,09-24-15,17:51:49
.2810, 4.9619E+00, 1.2279E-03,09-24-15,17:51:49
.2819, 4.9877E+00, 0.0000E+00,09-24-15,17:51:49
.2829, 4.9693E+00, 0.0000E+00,09-24-15,17:51:49
.2839, 5.0159E+00, 0.0000E+00,09-24-15,17:51:49
.2849, 4.9607E+00, 1.2279E-03,09-24-15,17:51:49
.2858, 4.9239E+00, 2.4558E-03,09-24-15,17:51:49
.2868, 5.1007E+00, 0.0000E+00,09-24-15,17:51:49
.2878, 4.9644E+00, 0.0000E+00,09-24-15,17:51:49
.2888, 4.9288E+00, 2.4558E-03,09-24-15,17:51:49
.2897, 4.9902E+00,-2.4558E-03,09-24-15,17:51:49
.2907, 4.9595E+00, 1.2279E-03,09-24-15,17:51:49
.2917, 4.9754E+00, 1.2279E-03,09-24-15,17:51:49
.2926, 4.9214E+00, 0.0000E+00,09-24-15,17:51:49
.2936, 4.9386E+00, 2.4558E-03,09-24-15,17:51:49
.2946, 5.1277E+00, 0.0000E+00,09-24-15,17:51:49
.2956, 5.0614E+00, 0.0000E+00,09-24-15,17:51:49
.2965, 4.9386E+00, 1.2279E-03,09-24-15,17:51:49
.2975, 4.9803E+00, 0.0000E+00,09-24-15,17:51:49
.2985, 4.9938E+00, 0.0000E+00,09-24-15,17:51:49
.2994, 4.9275E+00, 0.0000E+00,09-24-15,17:51:49
.3004, 5.0258E+00, 0.0000E+00,09-24-15,17:51:49
.3014, 4.9852E+00, 0.0000E+00,09-24-15,17:51:49
.3024, 4.9509E+00, 0.0000E+00,09-24-15,17:51:49
.3033, 5.1301E+00, 0.0000E+00,09-24-15,17:51:49
.3043, 4.9558E+00, 1.2279E-03,09-24-15,17:51:49
.3053, 4.9337E+00, 2.4558E-03,09-24-15,17:51:49
.3062, 4.9951E+00, 0.0000E+00,09-24-15,17:51:49
.3072, 4.9693E+00, 0.0000E+00,09-24-15,17:51:49
.3082, 4.9730E+00, 1.2279E-03,09-24-15,17:51:49
.3092, 5.0356E+00, 2.4558E-03,09-24-15,17:51:49
.3101, 4.9300E+00, 0.0000E+00,09-24-15,17:51:49
.3111, 5.0982E+00, 0.0000E+00,09-24-15,17:51:49
.3121, 5.1498E+00, 0.0000E+00,09-24-15,17:51:49
.3131, 4.9349E+00, 0.0000E+00,09-24-15,17:51:49
.3140, 4.9754E+00, 2.4558E-03,09-24-15,17:51:49
.3150, 4.9656E+00, 0.0000E+00,09-24-15,17:51:49
.3160, 4.9263E+00, 1.2279E-03,09-24-15,17:51:49
.3169, 5.0466E+00, 0.0000E+00,09-24-15,17:51:49
.3179, 4.9705E+00, 2.4558E-03,09-24-15,17:51:49
.3189, 4.8932E+00, 1.2279E-03,09-24-15,17:51:49
.3199, 5.2026E+00,-1.2279E-03,09-24-15,17:51:49
.3208, 4.9742E+00, 0.0000E+00,09-24-15,17:51:49
.3218, 4.9533E+00, 0.0000E+00,09-24-15,17:51:49
.3228, 4.9902E+00, 0.0000E+00,09-24-15,17:51:49
.3237, 4.9533E+00, 0.0000E+00,09-24-15,17:51:49
.3247, 4.9509E+00, 0.0000E+00,09-24-15,17:51:49
.3257, 5.0294E+00,-2.4558E-03,09-24-15,17:51:49
.3267, 4.9079E+00, 0.0000E+00,09-24-15,17:51:49
.3276, 4.9496E+00, 0.0000E+00,09-24-15,17:51:49
.3286, 5.1547E+00, 1.2279E-03,09-24-15,17:51:49
.3296, 4.9288E+00, 2.4558E-03,09-24-15,17:51:49
.3306, 4.9656E+00, 0.0000E+00,09-24-15,17:51:49
.3315, 4.9582E+00, 3.6837E-03,09-24-15,17:51:49
.3325, 4.9312E+00,-2.4558E-03,09-24-15,17:51:49
.3335, 5.1080E+00, 0.0000E+00,09-24-15,17:51:49
.3344, 4.9484E+00, 0.0000E+00,09-24-15,17:51:49
.3354, 4.8932E+00, 2.4558E-03,09-24-15,17:51:49
.3364, 5.2370E+00, 2.4558E-03,09-24-15,17:51:49
